row_id,row_kind,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,label_block,as_of_block,blocks_before_removal,prediction_horizon_blocks,target_removal_within_horizon,observed_until_block,control_reason,trading_enabled_block,pool_created_block,token_created_block,blocks_since_trading_enabled_as_of,blocks_since_pool_created_as_of,blocks_since_token_created_as_of,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,liquidity_eth_as_of,price_ratio_to_initial_as_of,max_liquidity_eth_before_as_of,liquidity_drawdown_from_peak_as_of,buy_tax_current,sell_tax_current,tax_bucket_current,lp_approval_count_as_of,lp_first_approval_block_as_of,lp_last_approval_block_as_of,lp_last_approval_owner_as_of,lp_last_approval_spender_as_of,lp_last_approval_is_router_as_of,lp_last_approval_owner_is_creator_as_of,lp_last_approval_owner_is_current_owner_as_of,blocks_first_lp_approval_to_as_of,blocks_last_lp_approval_to_as_of,blocks_last_lp_approval_to_removal,lp_approved_holder_count_as_of,lp_approved_spender_count_as_of,lp_router_approval_seen_as_of,lp_max_approval_amount_as_of,lp_approval_feature_scope,activity_blocks_to_as_of,tx_count_to_as_of,token_transfer_count_to_as_of,denom_transfer_count_to_as_of,buy_volume_eth_to_as_of,sell_volume_eth_to_as_of,bribe_eth_to_as_of,first_activity_block_to_as_of,last_activity_block_to_as_of,blocks_since_last_activity_as_of,activity_density_to_as_of,tx_per_active_block_to_as_of,net_buy_volume_eth_to_as_of,buy_sell_volume_ratio_to_as_of,denom_token_transfer_ratio_to_as_of,active_blocks_last_10_as_of,tx_count_last_10_as_of,active_blocks_last_50_as_of,tx_count_last_50_as_of,active_blocks_last_100_as_of,tx_count_last_100_as_of,active_density_last_10_as_of,active_density_last_50_as_of,active_density_last_100_as_of,tx_share_last_10_to_total_as_of,tx_share_last_50_to_total_as_of,tx_share_last_100_to_total_as_of,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope
directlp-window-03555,positive,ethereum,run-2,0x3414aca23ddbc4f38375a15a590527fc274cce46,0x87b1105e06c14f6a53b1a82dbc31ba873190e42e,UNISWAP-V2,ILHAMFUND,direct_lp_liquidity_removal,25021697,25021696,1,1,true,25021697,,25021681,25021681,25021654,15,15,42,0xdef2df878c3cce08bd7ba666c4ed5aec459d0c00,0xdef2df878c3cce08bd7ba666c4ed5aec459d0c00,false,false,true,3000000000,0.9684244762,0.9355508696,1.396469299,0.3065193222,9.99,,low_tax,2,25021681,25021695,0xdef2df878c3cce08bd7ba666c4ed5aec459d0c00,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,15,1,2,2,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,16,54,94,46,0.4759205432,0.5074960669,0,25021654,25021695,1,0.3720930233,3.375,-0.03157552375,0.937781737,0.4893617021,8,33,16,54,16,54,0.8,0.32,0.16,0.6111111111,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03556,positive,ethereum,run-2,0x3414aca23ddbc4f38375a15a590527fc274cce46,0x87b1105e06c14f6a53b1a82dbc31ba873190e42e,UNISWAP-V2,ILHAMFUND,direct_lp_liquidity_removal,25021697,25021687,10,10,true,25021697,,25021681,25021681,25021654,6,6,33,0xdef2df878c3cce08bd7ba666c4ed5aec459d0c00,0xdef2df878c3cce08bd7ba666c4ed5aec459d0c00,false,false,true,3000000000,1.346669299,1.811919729,1.346669299,0,9.99,,low_tax,1,25021681,25021681,0x3414aca23ddbc4f38375a15a590527fc274cce46,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,6,6,16,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,9,26,32,15,0.3466692994,0,0,25021654,25021687,0,0.2647058824,2.888888889,0.3466692994,,0.46875,7,24,9,26,9,26,0.7,0.18,0.09,0.9230769231,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03557,positive,ethereum,run-2,0xa030e5c8acb61e683e286f8b125a18cae09880d8,0x4ef832e35e3e0fa92e3fb2b567e8d9abd4118065,UNISWAP-V2,🌈ALT,direct_lp_liquidity_removal,25021720,25021719,1,1,true,25021720,,25021659,25021659,25021655,60,60,64,0x7d5afde8d679365549118dcb056f56e79a6e51a2,,false,,,7.4e+10,2.414748459,5.812790066,2.414748459,0,0,0,no_tax,1,25021660,25021660,0x7d5afde8d679365549118dcb056f56e79a6e51a2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,59,59,60,1,1,false,272029.4102,available_approval_events_filtered_to_as_of_block,28,29,25,24,1.61692005,0.2021715905,0,25021655,25021718,1,0.4307692308,1.035714286,1.414748459,7.997760941,0.96,1,1,19,19,28,29,0.1,0.38,0.28,0.03448275862,0.6551724138,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03558,positive,ethereum,run-2,0xa030e5c8acb61e683e286f8b125a18cae09880d8,0x4ef832e35e3e0fa92e3fb2b567e8d9abd4118065,UNISWAP-V2,🌈ALT,direct_lp_liquidity_removal,25021720,25021710,10,10,true,25021720,,25021659,25021659,25021655,51,51,55,0x7d5afde8d679365549118dcb056f56e79a6e51a2,,false,,,7.4e+10,2.401340259,5.74851252,2.401340259,0,0,0,no_tax,1,25021660,25021660,0x7d5afde8d679365549118dcb056f56e79a6e51a2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,50,50,60,1,1,false,272029.4102,available_approval_events_filtered_to_as_of_block,27,28,24,23,1.60351185,0.2021715905,0,25021655,25021708,2,0.4821428571,1.037037037,1.401340259,7.93144005,0.9583333333,3,3,23,23,27,28,0.3,0.46,0.27,0.1071428571,0.8214285714,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03559,positive,ethereum,run-2,0xa030e5c8acb61e683e286f8b125a18cae09880d8,0x4ef832e35e3e0fa92e3fb2b567e8d9abd4118065,UNISWAP-V2,🌈ALT,direct_lp_liquidity_removal,25021720,25021670,50,50,true,25021720,,25021659,25021659,25021655,11,11,15,0x7d5afde8d679365549118dcb056f56e79a6e51a2,,false,,,7.4e+10,1.34304185,1.802214884,1.34304185,0,0,0,no_tax,1,25021660,25021660,0x7d5afde8d679365549118dcb056f56e79a6e51a2,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,10,10,60,1,1,false,272029.4102,available_approval_events_filtered_to_as_of_block,9,10,8,7,0.34304185,0,0,25021655,25021669,1,0.5625,1.111111111,0.34304185,,0.875,5,5,9,10,9,10,0.5,0.18,0.09,0.5,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03560,positive,ethereum,run-2,0xf269a0995ae90a2285fe877bbfa110deb294ff04,0xe02c074054dd25a5c597016970a64b09f07462fb,UNISWAP-V2,$JDSR,direct_lp_liquidity_removal,25021745,25021744,1,1,true,25021745,,25021643,25021643,25021640,101,101,104,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,,false,,,300000000,2.235600274,4.985745992,2.235600274,0,0,0,no_tax,1,25021644,25021644,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,100,100,101,1,1,false,17320.50808,available_approval_events_filtered_to_as_of_block,27,28,25,24,1.26549283,0.02989255618,0,25021640,25021699,45,0.2571428571,1.037037037,1.235600274,42.33471445,0.96,0,0,2,2,23,23,0,0.04,0.23,0,0.07142857143,0.8214285714,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03561,positive,ethereum,run-2,0xf269a0995ae90a2285fe877bbfa110deb294ff04,0xe02c074054dd25a5c597016970a64b09f07462fb,UNISWAP-V2,$JDSR,direct_lp_liquidity_removal,25021745,25021735,10,10,true,25021745,,25021643,25021643,25021640,92,92,95,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,,false,,,300000000,2.235600274,4.985745992,2.235600274,0,0,0,no_tax,1,25021644,25021644,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,91,91,101,1,1,false,17320.50808,available_approval_events_filtered_to_as_of_block,27,28,25,24,1.26549283,0.02989255618,0,25021640,25021699,36,0.28125,1.037037037,1.235600274,42.33471445,0.96,0,0,5,5,27,28,0,0.1,0.27,0,0.1785714286,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03562,positive,ethereum,run-2,0xf269a0995ae90a2285fe877bbfa110deb294ff04,0xe02c074054dd25a5c597016970a64b09f07462fb,UNISWAP-V2,$JDSR,direct_lp_liquidity_removal,25021745,25021695,50,50,true,25021745,,25021643,25021643,25021640,52,52,55,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,,false,,,300000000,2.083850274,4.332759045,2.083850274,0,0,0,no_tax,1,25021644,25021644,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,51,51,101,1,1,false,17320.50808,available_approval_events_filtered_to_as_of_block,25,26,23,22,1.11374283,0.02989255618,0,25021640,25021694,1,0.4464285714,1.04,1.083850274,37.25819978,0.9565217391,3,3,20,20,25,26,0.3,0.4,0.25,0.1153846154,0.7692307692,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03563,positive,ethereum,run-2,0xf269a0995ae90a2285fe877bbfa110deb294ff04,0xe02c074054dd25a5c597016970a64b09f07462fb,UNISWAP-V2,$JDSR,direct_lp_liquidity_removal,25021745,25021645,100,100,true,25021745,,25021643,25021643,25021640,2,2,5,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,,false,,,300000000,1.02142283,1.043238951,1.02142283,0,0,0,no_tax,1,25021644,25021644,0x6dca7ad2c4cc1674ce22f02aa575c77f5e1e6c12,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,1,1,101,1,1,false,17320.50808,available_approval_events_filtered_to_as_of_block,5,6,4,3,0.02142283,0,0,25021640,25021645,0,0.8333333333,1.2,0.02142283,,0.75,5,6,5,6,5,6,0.5,0.1,0.05,1,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03564,positive,ethereum,run-2,0x90ab92b1e699b74aeda8f4431900304d101224c4,0x58e67c4abd808ca8b9dc2605087d16580e67b560,UNISWAP-V2,42,direct_lp_liquidity_removal,25021763,25021762,1,1,true,25021763,,25021755,25021755,25021745,7,7,17,0x0064f043786e8c597d6565fcbf4f0989bdd0f9a3,,false,,,4.2e+10,0.07292763,3.010516268,0.07292763,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,7,10,6,5,0.03092763,0,0,25021745,25021761,1,0.3888888889,1.428571429,0.03092763,,0.8333333333,6,9,7,10,7,10,0.6,0.14,0.07,0.9,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03565,positive,ethereum,run-2,0x9c8050944e8029fcc9d350c00b321cc78366ffb8,0xb8153ecaba0a0ba4e13425f97a9f0c4c263d09e0,UNISWAP-V2,BROCJ,direct_lp_liquidity_removal,25021771,25021770,1,1,true,25021771,,25021750,25021750,25021741,20,20,29,0xc7a619f88488047052a8ab3ef11cae6640156c2b,0xc7a619f88488047052a8ab3ef11cae6640156c2b,false,false,true,4.2069e+11,1.115366721,2.602047625,1.677408813,0.3350656605,0,,no_tax,2,25021750,25021767,0xc7a619f88488047052a8ab3ef11cae6640156c2b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,true,20,3,4,2,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,13,73,89,53,1.067753559,0.6423868381,0,25021741,25021767,3,0.4333333333,5.615384615,0.425366721,1.662165997,0.595505618,1,1,13,73,13,73,0.1,0.26,0.13,0.01369863014,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03566,positive,ethereum,run-2,0x9c8050944e8029fcc9d350c00b321cc78366ffb8,0xb8153ecaba0a0ba4e13425f97a9f0c4c263d09e0,UNISWAP-V2,BROCJ,direct_lp_liquidity_removal,25021771,25021761,10,10,true,25021771,,25021750,25021750,25021741,11,11,20,0xc7a619f88488047052a8ab3ef11cae6640156c2b,0xc7a619f88488047052a8ab3ef11cae6640156c2b,false,false,true,4.2069e+11,1.115366721,2.602047625,1.677408813,0.3350656605,0,,no_tax,1,25021750,25021750,0x9c8050944e8029fcc9d350c00b321cc78366ffb8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,11,11,21,1,1,false,1.157920892e+59,available_approval_events_filtered_to_as_of_block,12,72,89,53,1.067753559,0.6423868381,0,25021741,25021759,2,0.5714285714,6,0.425366721,1.662165997,0.595505618,8,40,12,72,12,72,0.8,0.24,0.12,0.5555555556,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03567,positive,ethereum,run-2,0x701cdb481ac9eeb421436b5959f22130e4e6f932,0x7ad96ecf797936eec7af2bac095af0827f34bfb8,UNISWAP-V2,马钞,direct_lp_liquidity_removal,25021815,25021814,1,1,true,25021815,,25021730,25021730,25021729,84,84,85,0x536ccb81f615f47e67cde873f03ae3a91b280bb5,0x0000000000000000000000000000000000000000,true,true,false,1000000000,3.50014153,1.352713987,3.574004906,0.02066683687,0,0,no_tax,1,25021730,25021730,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,84,84,85,1,1,false,21800.28345,available_approval_events_filtered_to_as_of_block,47,188,94,94,4.345686,3.593177786,0,25021749,25021813,1,0.5529411765,4,0.7525082139,1.209426936,1,4,17,36,144,47,188,0.4,0.72,0.47,0.09042553191,0.7659574468,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03568,positive,ethereum,run-2,0x701cdb481ac9eeb421436b5959f22130e4e6f932,0x7ad96ecf797936eec7af2bac095af0827f34bfb8,UNISWAP-V2,马钞,direct_lp_liquidity_removal,25021815,25021805,10,10,true,25021815,,25021730,25021730,25021729,75,75,76,0x536ccb81f615f47e67cde873f03ae3a91b280bb5,0x0000000000000000000000000000000000000000,true,true,false,1000000000,3.394891072,1.273344136,3.469851826,0.02160344521,0,0,no_tax,1,25021730,25021730,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,75,75,85,1,1,false,21800.28345,available_approval_events_filtered_to_as_of_block,43,171,86,86,3.941736,3.294478244,0,25021749,25021804,1,0.5657894737,3.976744186,0.6472577564,1.196467455,1,7,28,39,155,43,171,0.7,0.78,0.43,0.1637426901,0.9064327485,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03569,positive,ethereum,run-2,0x701cdb481ac9eeb421436b5959f22130e4e6f932,0x7ad96ecf797936eec7af2bac095af0827f34bfb8,UNISWAP-V2,马钞,direct_lp_liquidity_removal,25021815,25021765,50,50,true,25021815,,25021730,25021730,25021729,35,35,36,0x536ccb81f615f47e67cde873f03ae3a91b280bb5,0x0000000000000000000000000000000000000000,true,true,false,1000000000,,,,,0,0,no_tax,1,25021730,25021730,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,35,35,85,1,1,false,21800.28345,available_approval_events_filtered_to_as_of_block,11,44,22,22,0.989417,0.8653160944,0,25021749,25021764,1,0.3055555556,4,0.1241009056,1.143416847,1,7,28,11,44,11,44,0.7,0.22,0.11,0.6363636364,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03570,positive,ethereum,run-2,0x5a77133e9daf24c068bbc200a445c3544b6ffd2e,0xf445657ff1a480a67ead064baf8d22306407dbd4,UNISWAP-V2,$BRN,direct_lp_liquidity_removal,25021851,25021850,1,1,true,25021851,,25021729,25021729,25021727,121,121,123,0x33fe51c5193993c331df6dd18417f8828161857b,,false,,,1.3e+10,1.717673687,2.942709894,1.826762726,0.05971713687,0,0,no_tax,1,25021730,25021730,0x33fe51c5193993c331df6dd18417f8828161857b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,120,120,121,1,1,false,114017.5425,available_approval_events_filtered_to_as_of_block,27,28,24,23,1.0078999,0.2902262134,0,25021727,25021785,65,0.2177419355,1.037037037,0.7176736866,3.472807946,0.9583333333,0,0,0,0,13,13,0,0,0.13,0,0,0.4642857143,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03571,positive,ethereum,run-2,0x5a77133e9daf24c068bbc200a445c3544b6ffd2e,0xf445657ff1a480a67ead064baf8d22306407dbd4,UNISWAP-V2,$BRN,direct_lp_liquidity_removal,25021851,25021841,10,10,true,25021851,,25021729,25021729,25021727,112,112,114,0x33fe51c5193993c331df6dd18417f8828161857b,,false,,,1.3e+10,1.717673687,2.942709894,1.826762726,0.05971713687,0,0,no_tax,1,25021730,25021730,0x33fe51c5193993c331df6dd18417f8828161857b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,111,111,121,1,1,false,114017.5425,available_approval_events_filtered_to_as_of_block,27,28,24,23,1.0078999,0.2902262134,0,25021727,25021785,56,0.2347826087,1.037037037,0.7176736866,3.472807946,0.9583333333,0,0,0,0,18,18,0,0,0.18,0,0,0.6428571429,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03572,positive,ethereum,run-2,0x5a77133e9daf24c068bbc200a445c3544b6ffd2e,0xf445657ff1a480a67ead064baf8d22306407dbd4,UNISWAP-V2,$BRN,direct_lp_liquidity_removal,25021851,25021801,50,50,true,25021851,,25021729,25021729,25021727,72,72,74,0x33fe51c5193993c331df6dd18417f8828161857b,,false,,,1.3e+10,1.717673687,2.942709894,1.826762726,0.05971713687,0,0,no_tax,1,25021730,25021730,0x33fe51c5193993c331df6dd18417f8828161857b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,71,71,121,1,1,false,114017.5425,available_approval_events_filtered_to_as_of_block,27,28,24,23,1.0078999,0.2902262134,0,25021727,25021785,16,0.36,1.037037037,0.7176736866,3.472807946,0.9583333333,0,0,12,12,27,28,0,0.24,0.27,0,0.4285714286,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03573,positive,ethereum,run-2,0x5a77133e9daf24c068bbc200a445c3544b6ffd2e,0xf445657ff1a480a67ead064baf8d22306407dbd4,UNISWAP-V2,$BRN,direct_lp_liquidity_removal,25021851,25021751,100,100,true,25021851,,25021729,25021729,25021727,22,22,24,0x33fe51c5193993c331df6dd18417f8828161857b,,false,,,1.3e+10,1.6357299,2.671798288,1.6357299,0,0,0,no_tax,1,25021730,25021730,0x33fe51c5193993c331df6dd18417f8828161857b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,21,21,121,1,1,false,114017.5425,available_approval_events_filtered_to_as_of_block,15,16,13,12,0.6357299,0,0,25021727,25021751,0,0.6,1.066666667,0.6357299,,0.9230769231,6,6,15,16,15,16,0.6,0.3,0.15,0.375,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03574,positive,ethereum,run-2,0xe002c721b6db7978f7814857afe7cbde6daa4b17,0xbb8834fa17625f87b141d49489af979b870f63f2,UNISWAP-V2,ALTMAN,direct_lp_liquidity_removal,25021867,25021866,1,1,true,25021867,,25021830,25021830,25021821,36,36,45,0x0064f043786e8c597d6565fcbf4f0989bdd0f9a3,,false,,,1e+11,0.05002941,1.00117498,0.05002941,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,5,5,3,2,2.941e-05,0,0,25021821,25021833,33,0.1086956522,1,2.941e-05,,0.6666666667,0,0,5,5,5,5,0,0.1,0.05,0,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03575,positive,ethereum,run-2,0xe002c721b6db7978f7814857afe7cbde6daa4b17,0xbb8834fa17625f87b141d49489af979b870f63f2,UNISWAP-V2,ALTMAN,direct_lp_liquidity_removal,25021867,25021857,10,10,true,25021867,,25021830,25021830,25021821,27,27,36,0x0064f043786e8c597d6565fcbf4f0989bdd0f9a3,,false,,,1e+11,0.05002941,1.00117498,0.05002941,0,0,0,no_tax,0,,,,,,,,,,,0,0,false,,available_approval_events_filtered_to_as_of_block,5,5,3,2,2.941e-05,0,0,25021821,25021833,24,0.1351351351,1,2.941e-05,,0.6666666667,0,0,5,5,5,5,0,0.1,0.05,0,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03576,positive,ethereum,run-2,0x1bd3d4ef6b7844f330e297d38df9bf780f15c75b,0x1fcfe30e918fef4a58e4919468dbb552141a9e39,UNISWAP-V2,🧙‍♀️WitchWifHat,direct_lp_liquidity_removal,25021906,25021905,1,1,true,25021906,,25021823,25021823,25021821,82,82,84,0xfa766eeac000f5df0ae5629d6003e91010485763,0x0000000000000000000000000000000000000000,true,true,false,1000000000,3.505833431,1.369791854,3.580739591,0.02091918682,0,0,no_tax,1,25021823,25021823,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,82,82,83,1,1,false,21801.93059,available_approval_events_filtered_to_as_of_block,47,188,94,94,4.316527,3.522725238,0,25021844,25021903,2,0.5662650602,4,0.7938017622,1.225337405,1,8,32,38,152,47,188,0.8,0.76,0.47,0.170212766,0.8085106383,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03577,positive,ethereum,run-2,0x1bd3d4ef6b7844f330e297d38df9bf780f15c75b,0x1fcfe30e918fef4a58e4919468dbb552141a9e39,UNISWAP-V2,🧙‍♀️WitchWifHat,direct_lp_liquidity_removal,25021906,25021896,10,10,true,25021906,,25021823,25021823,25021821,73,73,75,0xfa766eeac000f5df0ae5629d6003e91010485763,0x0000000000000000000000000000000000000000,true,true,false,1000000000,3.341318857,1.245521448,3.416315317,0.02195244093,0,0,no_tax,1,25021823,25021823,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,73,73,83,1,1,false,21801.93059,available_approval_events_filtered_to_as_of_block,40,160,80,80,3.640795,3.011507812,0,25021844,25021896,0,0.5405405405,4,0.6292871883,1.208960835,1,6,24,38,152,40,160,0.6,0.76,0.4,0.15,0.95,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03578,positive,ethereum,run-2,0x1bd3d4ef6b7844f330e297d38df9bf780f15c75b,0x1fcfe30e918fef4a58e4919468dbb552141a9e39,UNISWAP-V2,🧙‍♀️WitchWifHat,direct_lp_liquidity_removal,25021906,25021856,50,50,true,25021906,,25021823,25021823,25021821,33,33,35,0xfa766eeac000f5df0ae5629d6003e91010485763,0x0000000000000000000000000000000000000000,true,true,false,1000000000,,,,,0,0,no_tax,1,25021823,25021823,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,33,33,83,1,1,false,21801.93059,available_approval_events_filtered_to_as_of_block,10,40,20,20,0.949574,0.7723867676,0,25021844,25021856,0,0.2941176471,4,0.1771872324,1.229402211,1,8,32,10,40,10,40,0.8,0.2,0.1,0.8,1,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03579,positive,ethereum,run-2,0xfeafbf881203caae7bf1afbc6f65d0ba52b331d4,0x7f42f212e5e3ca94e21455fa0fdb92bb57b5485e,UNISWAP-V2,🌑TWF,direct_lp_liquidity_removal,25021912,25021911,1,1,true,25021912,,25021753,25021753,25021750,158,158,161,0x22074397396ac1ba61d0071d3df7aee242912e0f,,false,,,790000000,3.09300129,9.534606432,3.09300129,0,0,0,no_tax,1,25021754,25021754,0x22074397396ac1ba61d0071d3df7aee242912e0f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,157,157,158,1,1,false,28106.93865,available_approval_events_filtered_to_as_of_block,25,26,23,22,2.141115,0.04811370964,0,25021750,25021863,48,0.1543209877,1.04,2.09300129,44.50114149,0.9565217391,0,0,1,1,6,6,0,0.02,0.06,0,0.03846153846,0.2307692308,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03580,positive,ethereum,run-2,0xfeafbf881203caae7bf1afbc6f65d0ba52b331d4,0x7f42f212e5e3ca94e21455fa0fdb92bb57b5485e,UNISWAP-V2,🌑TWF,direct_lp_liquidity_removal,25021912,25021902,10,10,true,25021912,,25021753,25021753,25021750,149,149,152,0x22074397396ac1ba61d0071d3df7aee242912e0f,,false,,,790000000,3.09300129,9.534606432,3.09300129,0,0,0,no_tax,1,25021754,25021754,0x22074397396ac1ba61d0071d3df7aee242912e0f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,148,148,158,1,1,false,28106.93865,available_approval_events_filtered_to_as_of_block,25,26,23,22,2.141115,0.04811370964,0,25021750,25021863,39,0.1633986928,1.04,2.09300129,44.50114149,0.9565217391,0,0,5,5,6,6,0,0.1,0.06,0,0.1923076923,0.2307692308,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03581,positive,ethereum,run-2,0xfeafbf881203caae7bf1afbc6f65d0ba52b331d4,0x7f42f212e5e3ca94e21455fa0fdb92bb57b5485e,UNISWAP-V2,🌑TWF,direct_lp_liquidity_removal,25021912,25021862,50,50,true,25021912,,25021753,25021753,25021750,109,109,112,0x22074397396ac1ba61d0071d3df7aee242912e0f,,false,,,790000000,2.91000129,8.441235657,2.91000129,0,0,0,no_tax,1,25021754,25021754,0x22074397396ac1ba61d0071d3df7aee242912e0f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,108,108,158,1,1,false,28106.93865,available_approval_events_filtered_to_as_of_block,24,25,22,21,1.958115,0.04811370964,0,25021750,25021861,1,0.2123893805,1.041666667,1.91000129,40.69765177,0.9545454545,4,4,5,5,16,16,0.4,0.1,0.16,0.16,0.2,0.64,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
directlp-window-03582,positive,ethereum,run-2,0xfeafbf881203caae7bf1afbc6f65d0ba52b331d4,0x7f42f212e5e3ca94e21455fa0fdb92bb57b5485e,UNISWAP-V2,🌑TWF,direct_lp_liquidity_removal,25021912,25021812,100,100,true,25021912,,25021753,25021753,25021750,59,59,62,0x22074397396ac1ba61d0071d3df7aee242912e0f,,false,,,790000000,2.40884129,5.787308091,2.456955,0.01958265806,0,0,no_tax,1,25021754,25021754,0x22074397396ac1ba61d0071d3df7aee242912e0f,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,58,58,158,1,1,false,28106.93865,available_approval_events_filtered_to_as_of_block,19,20,17,16,1.456955,0.04811370964,0,25021750,25021796,16,0.3015873016,1.052631579,1.40884129,30.2814938,0.9411764706,0,0,11,11,19,20,0,0.22,0.19,0,0.55,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block
