row_id,chain,source_run_id,token,pool,protocol,symbol,target_mechanism,confidence,as_of_block,label_block,trading_enabled_block,blocks_from_trading_enabled_to_removal,minutes_from_trading_enabled_to_removal,time_to_scam_bucket,pool_created_block,token_created_block,blocks_token_created_to_removal,creator_address,current_owner,ownership_renounced_current,current_owner_is_zero_address,current_owner_is_creator,token_total_supply_scaled,pool_token_supply_percent_at_label,price_ratio_to_initial_at_label,liquidity_eth_at_label,liquidity_level_at_label,max_liquidity_eth_before_removal,denom_reserve_ratio_to_max_at_removal,denom_reserve_at_removal,token_reserve_at_removal,buy_tax_at_label,sell_tax_at_label,tax_bucket_at_label,can_buy_at_label,can_sell_at_label,has_observed_buy,has_observed_sell,lp_supply_known,lp_supply_status,lp_total_supply_current,lp_holder_count_current,lp_transfer_count_current,lp_approval_count_current,lp_holders_with_approvals_current,lp_approved_percentage_current,lp_total_approved_to_routers_current,lp_first_approval_block,lp_last_approval_block,lp_any_approval_pre_removal,lp_approval_count_pre_removal,lp_approval_count_same_block,lp_first_pre_removal_approval_block,lp_last_pre_removal_approval_block,lp_first_pre_removal_approval_owner,lp_first_pre_removal_approval_spender,lp_first_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner,lp_last_pre_removal_approval_spender,lp_last_pre_removal_approval_is_router,lp_last_pre_removal_approval_owner_is_creator,lp_last_pre_removal_approval_owner_is_current_owner,blocks_lp_first_approval_to_removal,blocks_lp_first_pre_removal_approval_to_removal,blocks_lp_last_pre_removal_approval_to_removal,blocks_trading_enabled_to_lp_first_approval,blocks_trading_enabled_to_lp_first_pre_removal_approval,blocks_trading_enabled_to_lp_last_pre_removal_approval,blocks_pool_created_to_lp_first_approval,blocks_pool_created_to_lp_first_pre_removal_approval,blocks_pool_created_to_lp_last_pre_removal_approval,lp_last_approval_pre_removal,blocks_lp_last_approval_to_removal,lp_last_approval_owner,lp_last_approval_spender,lp_last_approval_is_router,lp_same_tx_approval_and_removal,top_lp_holder_share_current,top_liquidity_position_share_current,pre_label_activity_blocks,pre_label_tx_count,pre_label_token_transfer_count,pre_label_denom_transfer_count,pre_label_buy_volume_eth,pre_label_sell_volume_eth,pre_label_bribe_eth,pre_label_first_activity_block,pre_label_last_activity_block,blocks_pre_label_last_activity_to_label,pre_label_active_density,pre_label_tx_per_active_block,pre_label_net_buy_volume_eth,pre_label_buy_sell_volume_ratio,pre_label_denom_token_transfer_ratio,pre_label_active_blocks_last_10,pre_label_tx_count_last_10,pre_label_active_blocks_last_100,pre_label_tx_count_last_100,pre_label_active_density_last_10,pre_label_active_density_last_100,pre_label_tx_share_last_10,pre_label_tx_share_last_100,network_address_count_current,network_node_count_current,network_edge_count_current,network_feature_scope,activity_feature_scope,lp_feature_scope,removal_tx,burn_event_present,evidence_summary
directlp-0001,ethereum,run-2,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x497847f503b95452f0af3c29d6bcf19e858f602f,UNISWAP-V2,PRTAL,direct_lp_liquidity_removal,verified,24995032,24995033,24995006,27,5.4,early_11_to_100,24995006,24994985,48,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,false,false,true,100000000,2.59e-13,0.9969111969,3.873e-15,drained,1.5,2.582e-15,3.873e-15,2.59e-07,14.72,15,moderate_tax,false,false,false,false,true,observed,0,2,4,2,2,0,-0,24995006,24995033,true,1,1,24995006,24995006,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xd3244ce6f7cff18b96cf94b00d853898d88eb83b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,false,27,27,27,0,0,0,0,0,0,false,,0x705612655fb4e528ca8cb051cfca39a0a72dfd9e,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,0,,3,3,3,1,0,0,0,24994985,24995006,27,0.0625,1,0,,0.3333333333,0,0,3,3,0,0.03,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xe702229be82a554a0c91bc2f30059e4cd442f5c02916fdf27988c9cb27115e45,true,removal_block=24995033; burn_event_present=True; max_liquidity_before=1.5; reserve_ratio_to_max=2.582e-15
directlp-1919,ethereum,run-2,0x7be7ec47be3771797a90b5d2f4a7e2aba846eb88,0xc35062a896d2f6cb0d7184b9b11400aaa72fbf19,UNISWAP-V2,🌑SRG,direct_lp_liquidity_removal,verified,25041756,25041757,25041678,79,15.8,early_11_to_100,25041678,25041671,86,0x36c517802e69b5eb26f637b7df2ed7d4c2034446,,false,,,4.4e+10,2.412268594,8.973367192e-05,2.164617186e-06,drained,2.305408357,0.000221648594,0.000510990521,4476539.36,0,0,no_tax,false,false,true,true,true,observed,47.77303066,2,5,1,1,-0,-0,25041683,25041683,true,1,0,25041683,25041683,0x36c517802e69b5eb26f637b7df2ed7d4c2034446,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x36c517802e69b5eb26f637b7df2ed7d4c2034446,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,74,74,74,5,5,5,5,5,5,true,74,0x36c517802e69b5eb26f637b7df2ed7d4c2034446,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,22,21,1.377459,0.133291401,0,25041671,25041733,24,0.3023255814,1,1.244167599,10.33419253,0.9545454545,0,0,26,26,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x6aa4632b398383f3fe14faff4576bffa196cf8abbce95822beac754e34977301,true,removal_block=25041757; burn_event_present=True; max_liquidity_before=2.305408357; reserve_ratio_to_max=0.000221648594
directlp-1920,ethereum,run-2,0xa92e41fca4f4a835f3fc9b884d8931abacf2a520,0xea63a00d64bea98df875c0c1f272ab80b2668a7d,UNISWAP-V2,BabyAsteroid,direct_lp_liquidity_removal,verified,25041808,25041809,25041592,217,43.4,delayed_101_to_1000,25041592,25041361,448,0x8f51f69dbc6c8ab2624a4c6db344c936d90465dd,,false,,,100000000,24.6195347,6.01871844e-07,1.64642275e-06,drained,17.15666946,0.0002114412374,0.00362762742,11119.92479,0,0,no_tax,false,false,true,true,true,observed,6.344578629,2,5,1,1,-0,-0,25041806,25041806,true,1,0,25041806,25041806,0x8f51f69dbc6c8ab2624a4c6db344c936d90465dd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x8f51f69dbc6c8ab2624a4c6db344c936d90465dd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,3,3,3,214,214,214,214,214,214,true,3,0x8f51f69dbc6c8ab2624a4c6db344c936d90465dd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,47,47,41,41,9.20627254,2.049603083,0,25041590,25041806,3,0.2146118721,1,7.156669457,4.491734334,1,1,1,7,7,0.1,0.07,0.02127659574,0.1489361702,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x4a7900d47bff6fbd9f0991f3028d403f2fedec6fcc58199adbcda3481bf65e38,true,removal_block=25041809; burn_event_present=True; max_liquidity_before=17.15666946; reserve_ratio_to_max=0.0002114412374
directlp-1921,ethereum,run-2,0xac7de09e02fe133168669985e699a51b9b942558,0xc18462bc89d995a660c1f472342bc860b195f7ae,UNISWAP-V2,$ZTH,direct_lp_liquidity_removal,verified,25041851,25041852,25041779,73,14.6,early_11_to_100,25041779,25041772,80,0x6d62cc9a33c7c36f1eec9b9471e73d8203069ef8,,false,,,7.8e+10,2.254005951,7.557366319e-05,1.703434865e-06,drained,1.868418072,0.000192580691,0.0003598212434,8283627.621,0,0,no_tax,false,false,true,true,true,observed,54.54179261,2,5,1,1,-0,-0,25041781,25041781,true,1,0,25041781,25041781,0x6d62cc9a33c7c36f1eec9b9471e73d8203069ef8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x6d62cc9a33c7c36f1eec9b9471e73d8203069ef8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,71,71,71,2,2,2,2,2,2,true,71,0x6d62cc9a33c7c36f1eec9b9471e73d8203069ef8,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,28,28,24,23,0.9763803,0.1335323701,0,25041772,25041826,26,0.35,1,0.8428479299,7.311937167,0.9583333333,0,0,28,28,0,0.28,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x504f958c2e575978e8fed7a1b3dfd83a0799cb8eb01846ae475ac9b2de66b74e,true,removal_block=25041852; burn_event_present=True; max_liquidity_before=1.868418072; reserve_ratio_to_max=0.000192580691
directlp-1922,ethereum,run-2,0x773971e99b4e2f5e4a256ce864ee8219ada5e2aa,0x029d953c019a3ef6acfdd776396655c93524a807,UNISWAP-V2,uSTROID,direct_lp_liquidity_removal,verified,25041854,25041855,25041842,13,2.6,early_11_to_100,25041842,25041840,15,0xa87ac251e7cf2d8c040496aa4132b0eae532e4cf,0x0000000000000000000000000000000000000000,true,true,false,1000000000,0.0575085527,9.149989787e-05,6.922264197e-07,drained,2.79547566,2.885092886e-05,8.065206938e-05,4906.359719,0,0,no_tax,false,false,true,true,true,observed,0.6289625616,2,7,2,1,-0,-0,25041842,25041855,true,1,1,25041842,25041842,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,13,13,13,0,0,0,0,0,0,false,,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,100,,7,16,8,6,0.3029108,0.007780658028,0,25041840,25041854,1,0.4666666667,2.285714286,0.295130142,38.93125735,0.75,4,8,7,16,0.4,0.07,0.5,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0x83ee72bd8e52834bc6b8cc6c2a6c13fbcbd5430b09bb77cbd0fefaf7a4e3d319,true,removal_block=25041855; burn_event_present=True; max_liquidity_before=2.79547566; reserve_ratio_to_max=2.885092886e-05
directlp-1923,ethereum,run-2,0xcb5b1b1a283af484c7db08f6aac40030adcdc0fe,0x6309a928b2bb78d309f5c3fa483a32be42cf1ade,UNISWAP-V2,💎SVRD,direct_lp_liquidity_removal,verified,25041959,25041960,25041877,83,16.6,early_11_to_100,25041877,25041868,92,0x0192e4d5b5d82ec7877afbfc9825508c8d644b7d,,false,,,3.7e+10,4.204794886,3.200922923e-05,1.345922433e-06,drained,2.390112683,0.0002371990927,0.0005669325598,3682420.866,0,0,no_tax,false,false,true,true,true,observed,45.63698153,2,5,1,1,-0,-0,25041884,25041884,true,1,0,25041884,25041884,0x0192e4d5b5d82ec7877afbfc9825508c8d644b7d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x0192e4d5b5d82ec7877afbfc9825508c8d644b7d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,76,76,76,7,7,7,7,7,7,true,76,0x0192e4d5b5d82ec7877afbfc9825508c8d644b7d,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,23,22,1.482798934,0.09268625147,0,25041868,25041926,34,0.2826086957,1,1.390112683,15.99804621,0.9565217391,0,0,26,26,0,0.26,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xdaf5df3f2b3fa8d62d421a5bb48c9f369604f337e609158a2bf4b4a8c42f0e6b,true,removal_block=25041960; burn_event_present=True; max_liquidity_before=2.390112683; reserve_ratio_to_max=0.0002371990927
directlp-1924,ethereum,run-2,0xa7d94ab6fbdd00805f4352eeaa739798e2e3f4e6,0x4192b53a94fe15a1bafadbbba8e2fff2d8564099,UNISWAP-V2,uSTROID,direct_lp_liquidity_removal,verified,25041967,25041968,25041904,64,12.8,early_11_to_100,25041904,25041903,65,0xdc48e4970c3abe8424e1fd5e63778f0366d7f057,0x0000000000000000000000000000000000000000,true,true,false,1000000000,19.00314657,2.291189868e-09,5.729129988e-09,drained,2.89659052,4.604268191e-05,0.0001333667959,8138.824631,0,0,no_tax,false,false,true,true,true,observed,1.041599908,2,7,2,1,-0,-0,25041904,25041968,true,1,1,25041904,25041904,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x71b5759d73262fbb223956913ecf4ecc51057641,false,false,false,64,64,64,0,0,0,0,0,0,false,,0x5cfb90ccdfc4e8d44a575b8e42d2c067f87f6614,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,100,,30,67,40,38,0.409245,0.1185264207,0,25041903,25041967,1,0.4615384615,2.233333333,0.2907185793,3.452774474,0.95,5,8,30,67,0.5,0.3,0.1194029851,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_approval_same_block_as_removal,0xe8a1ee6f9e75aa29cf9a826f331fecad693b7cfc85fdc891bd9cef499de74d5b,true,removal_block=25041968; burn_event_present=True; max_liquidity_before=2.89659052; reserve_ratio_to_max=4.604268191e-05
directlp-1925,ethereum,run-2,0xf43054116ee25784fea74c7371d4ac9bb9ad6cd0,0x9d2c401de84934ffae9c51b0d8003648016afd34,UNISWAP-V2,🔥WLP,direct_lp_liquidity_removal,verified,25041972,25041973,25041899,74,14.8,early_11_to_100,25041899,25041745,228,0xb1211a7b41845c877f7797a6e6bcff1f35040bcb,,false,,,160000000,2.402823076,7.203415559e-05,1.730853313e-06,drained,1.8830448,0.0001907776508,0.0003592428633,18435.64372,0,0,no_tax,false,false,true,true,true,observed,2.570879142,2,5,1,1,-0,-0,25041901,25041901,true,1,0,25041901,25041901,0xb1211a7b41845c877f7797a6e6bcff1f35040bcb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xb1211a7b41845c877f7797a6e6bcff1f35040bcb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,72,72,72,2,2,2,2,2,2,true,72,0xb1211a7b41845c877f7797a6e6bcff1f35040bcb,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,29,29,24,23,0.996947,0.2290590349,0,25041745,25041948,25,0.1271929825,1,0.7678879651,4.352358337,0.9583333333,0,0,28,28,0,0.28,0,0.9655172414,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x2b7e6315b620bb898a5a5f8caef3deed771841f1436783dc29e49e0698f0751b,true,removal_block=25041973; burn_event_present=True; max_liquidity_before=1.8830448; reserve_ratio_to_max=0.0001907776508
directlp-1926,ethereum,run-2,0x85a074ca335707d8276c0b4bc31fa51a628ea69c,0x7b76913491135aafec2b333dbd8d6d738527008e,UNISWAP-V2,$MARAS,direct_lp_liquidity_removal,verified,25041996,25041997,25041050,947,189.4,delayed_101_to_1000,25041050,25041048,949,0xf3ca377cc161041f92f9aed2972a3b662542ecaf,,false,,,9.83e+14,6.714652193,1.841178197e-05,1.236287121e-06,drained,2.946063666,0.0002787724936,0.0008212815144,9.881997088e+10,0,0,no_tax,false,false,true,true,true,observed,8995.905569,2,5,1,1,-0,-0,25041051,25041051,true,1,0,25041051,25041051,0xf3ca377cc161041f92f9aed2972a3b662542ecaf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xf3ca377cc161041f92f9aed2972a3b662542ecaf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,946,946,946,1,1,1,1,1,1,true,946,0xf3ca377cc161041f92f9aed2972a3b662542ecaf,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,39,41,36,35,2.045427189,0.1822481193,0,25041048,25041201,796,0.04109589041,1.051282051,1.86317907,11.22331027,0.9722222222,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x2e0cffba07ec2be8f67f85ddc71455b41d0f78acfcb28f5d733737f490d9ffde,true,removal_block=25041997; burn_event_present=True; max_liquidity_before=2.946063666; reserve_ratio_to_max=0.0002787724936
directlp-1927,ethereum,run-2,0xb02181908cbb7b972f1d7e836af833517c713282,0xfd197c19f128179a1cb3251aae46a1858ae504b7,UNISWAP-V2,🤑NAAN,direct_lp_liquidity_removal,verified,25041996,25041997,25041546,451,90.2,delayed_101_to_1000,25041546,25041544,453,0x3b748d17b6c6e959228fee5eb3c07e457c046585,,false,,,5.68e+14,43.22299239,2.943562614e-07,1.272295845e-07,drained,2.320088802,0.0002338242136,0.0005424929396,5.740538691e+10,0,0,no_tax,false,false,true,true,true,observed,5573.977491,2,5,1,1,-0,-0,25041547,25041547,true,1,0,25041547,25041547,0x3b748d17b6c6e959228fee5eb3c07e457c046585,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x3b748d17b6c6e959228fee5eb3c07e457c046585,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,450,450,450,1,1,1,1,1,1,true,450,0x3b748d17b6c6e959228fee5eb3c07e457c046585,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,27,24,23,1.3834299,0.06334109773,0,25041544,25041593,404,0.05739514349,1.038461538,1.320088802,21.84095239,0.9583333333,0,0,0,0,0,0,0,0,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x90690ac20316e189a656fe7cd8023ad1986277602fd75c114c9c5a9987d9e2dc,true,removal_block=25041997; burn_event_present=True; max_liquidity_before=2.320088802; reserve_ratio_to_max=0.0002338242136
directlp-1928,ethereum,run-2,0x82a000d2d8997d53a7930b180b1d44d347f303a4,0x4e453a0d03cd7f8723953691f83e6cb64c1e5eba,UNISWAP-V2,MTK,direct_lp_liquidity_removal,verified,25042031,25042032,25042006,26,5.2,early_11_to_100,25042006,25041990,42,0x94864285289043ffd55564848092f4a7efa6746b,,false,,,1000000000,0.000539662532,1.004256954,5.419598505e-08,drained,0.01012,5.355334491e-06,5.419598505e-08,5396.62532,0,0,no_tax,false,false,true,true,true,observed,0.01710145048,2,5,2,1,-0,-0,25042031,25042031,true,1,0,25042031,25042031,0x94864285289043ffd55564848092f4a7efa6746b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x94864285289043ffd55564848092f4a7efa6746b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,1,1,1,25,25,25,25,25,25,true,1,0x94864285289043ffd55564848092f4a7efa6746b,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,8,9,5,4,0.00012,9.841265873e-05,0,25041990,25042031,1,0.1904761905,1.125,2.158734127e-05,1.21935533,0.8,3,4,8,9,0.3,0.08,0.4444444444,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x7166759682a87e4b24ede2380edc3d02f22b0834c92da253f7f7bfed0c05e8fb,true,removal_block=25042032; burn_event_present=True; max_liquidity_before=0.01012; reserve_ratio_to_max=5.355334491e-06
directlp-1929,ethereum,run-2,0x67cbb7e363f3c5d0773fdf867b8c73c523a1c6c4,0xbd04e810bffba35130586ca12d25820417239419,UNISWAP-V2,🌑GRX,direct_lp_liquidity_removal,verified,25042049,25042050,25041985,65,13,early_11_to_100,25041985,25041978,72,0x89cbb728db7f1f0dfcc13ebea26c6a24c59ae588,,false,,,3.4e+10,2.00119506,8.07279264e-05,1.615523275e-06,drained,2.001422,0.0001714051097,0.0003430539575,3188668.662,0,0,no_tax,false,false,true,true,true,observed,33.04430288,2,5,1,1,-0,-0,25041989,25041989,true,1,0,25041989,25041989,0x89cbb728db7f1f0dfcc13ebea26c6a24c59ae588,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0x89cbb728db7f1f0dfcc13ebea26c6a24c59ae588,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,61,61,61,4,4,4,4,4,4,true,61,0x89cbb728db7f1f0dfcc13ebea26c6a24c59ae588,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,25,25,22,21,1.001422,0.08679966831,0,25041978,25042025,25,0.3472222222,1,0.9146223317,11.5371639,0.9545454545,0,0,25,25,0,0.25,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0x1ad243eea0add82e65df4135d2625b20e0f71e7d45f00f4b87923fa63327804e,true,removal_block=25042050; burn_event_present=True; max_liquidity_before=2.001422; reserve_ratio_to_max=0.0001714051097
directlp-1930,ethereum,run-2,0x8f390574882b5af9f4078bc367b48875426661a1,0x768de05c21fa8c3ff836ab22b3176278bb457c12,UNISWAP-V2,🌊PLH,direct_lp_liquidity_removal,verified,25042051,25042052,25041994,58,11.6,early_11_to_100,25041994,25041985,67,0xfd714c8c18242e6c4fdbce0e6a40dbec5874f551,,false,,,910000000,2.146845485,9.332467551e-05,2.003536582e-06,drained,2.320943341,0.0002060537325,0.0004782390382,80990.08596,0,0,no_tax,false,false,true,true,true,observed,6.217140459,2,5,1,1,-0,-0,25041995,25041995,true,1,0,25041995,25041995,0xfd714c8c18242e6c4fdbce0e6a40dbec5874f551,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xfd714c8c18242e6c4fdbce0e6a40dbec5874f551,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,57,57,57,1,1,1,1,1,1,true,57,0xfd714c8c18242e6c4fdbce0e6a40dbec5874f551,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,23,24,21,20,1.3402336,0.01929025939,0,25041985,25042034,18,0.3432835821,1.043478261,1.320943341,69.47722022,0.9523809524,0,0,23,24,0,0.23,0,1,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xe65fd585e806c7606f7e5b9e5c5a3197404bc1510009beec466feaeed97a54e7,true,removal_block=25042052; burn_event_present=True; max_liquidity_before=2.320943341; reserve_ratio_to_max=0.0002060537325
directlp-1931,ethereum,run-2,0xfe9704d6d9ea455cc0044ee3d167028998308c76,0x8c1d1bd3d7322bb09ad312f8d78f3e794bce6cc2,UNISWAP-V2,SpaceXAI,direct_lp_liquidity_removal,verified,25042089,25042090,25041819,271,54.2,delayed_101_to_1000,25041819,25041773,317,0xb750fc27f5f32933d569564f1ee694ab36f7f365,,false,,,100000000,35.11689669,5.315834663e-07,2.074173519e-06,drained,16.89777639,0.0002624142424,0.00443421719,16353.51552,0,0,no_tax,false,false,true,true,true,observed,8.503507583,2,5,1,1,-0,-0,25042087,25042087,true,1,0,25042087,25042087,0xb750fc27f5f32933d569564f1ee694ab36f7f365,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xb750fc27f5f32933d569564f1ee694ab36f7f365,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,3,3,3,268,268,268,268,268,268,true,3,0xb750fc27f5f32933d569564f1ee694ab36f7f365,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,47,47,38,38,8.1,4.310627533,0,25041858,25042087,3,0.1734317343,1,3.789372467,1.879076756,1,2,2,21,21,0.2,0.21,0.04255319149,0.4468085106,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xc9be78c76da5057b2c5c73f55fcb9e032476128a2e25aece8c64029d636a02d9,true,removal_block=25042090; burn_event_present=True; max_liquidity_before=16.89777639; reserve_ratio_to_max=0.0002624142424
directlp-1932,ethereum,run-2,0x5a9b42090750cdf231de603ee5e30c0e9fa46cb9,0xe66c9f8ab6f4d9f68aa3049811cfcf14e4dce6be,UNISWAP-V2,🌕TBM,direct_lp_liquidity_removal,verified,25042158,25042159,25042062,97,19.4,early_11_to_100,25042062,25042058,101,0xd5d97d5d6dd8cecda98e163363a453c1cec738f6,,false,,,4.5e+10,2.462621571,9.103788269e-05,2.241918537e-06,drained,2.440616,0.0002171448133,0.0005299671057,4667644.614,0,0,no_tax,false,false,true,true,true,observed,49.67804826,2,5,1,1,-0,-0,25042066,25042066,true,1,0,25042066,25042066,0xd5d97d5d6dd8cecda98e163363a453c1cec738f6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xd5d97d5d6dd8cecda98e163363a453c1cec738f6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,93,93,93,4,4,4,4,4,4,true,93,0xd5d97d5d6dd8cecda98e163363a453c1cec738f6,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,26,26,22,21,1.440616,0.1770542873,0,25042058,25042138,21,0.2574257426,1,1.263561713,8.136577892,0.9545454545,0,0,25,25,0,0.25,0,0.9615384615,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xaa5a6b417e2c4350dc583a5bc807c509aca10f245e0ec6494c6100d9e7051c98,true,removal_block=25042159; burn_event_present=True; max_liquidity_before=2.440616; reserve_ratio_to_max=0.0002171448133
directlp-1933,ethereum,run-2,0xc5ec651febb4b77c8da8bc50dcd462bbb0426618,0x82fc3f868ee4f2f2fc563bf4bc40555e0c35a116,UNISWAP-V2,🙌TTP,direct_lp_liquidity_removal,verified,25042196,25042197,25042062,135,27,delayed_101_to_1000,25042062,25042058,139,0xe55485bdee28ba4fd0adb90716326db6b6a1cfcd,,false,,,700000000,2.967883355,9.847209052e-05,2.922536784e-06,drained,2.308278724,0.0002837697013,0.0006550195641,92321.64414,0,0,no_tax,false,false,true,true,true,observed,7.764994084,2,5,1,1,-0,-0,25042066,25042066,true,1,0,25042066,25042066,0xe55485bdee28ba4fd0adb90716326db6b6a1cfcd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,0xe55485bdee28ba4fd0adb90716326db6b6a1cfcd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,true,,131,131,131,4,4,4,4,4,4,true,131,0xe55485bdee28ba4fd0adb90716326db6b6a1cfcd,0x7a250d5630b4cf539739df2c5dacb4c659f2488d,false,false,100,,31,31,26,25,1.5822,0.3497095769,0,25042058,25042162,35,0.2230215827,1,1.232490423,4.524325625,0.9615384615,0,0,18,18,0,0.18,0,0.5806451613,0,0,0,current_token_detail_not_time_sliced,recent_block_activity_filtered_to_as_of_block,current_lp_state_has_pre_removal_approval,0xf545fc44e8f81b813d65e7df3f8641d2f50e722bb96f0bf0d184880759a00e39,true,removal_block=25042197; burn_event_present=True; max_liquidity_before=2.308278724; reserve_ratio_to_max=0.0002837697013
